STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       2014;20160531;   10;  10.5;   2.2;    3;  25.7;   6;   11.467;   0;   4.5;  16.8; 1003.20;   19.2;   77.92;   25.9;   13.7;    9.8;eor
       2014;20160601;   10;  15.4;   2.7;    3;  24.3;   6;    0.567;   0;   6.8;  19.2; 1004.17;   17.7;   94.42;   23.4;   14.4;   12.2;eor
       2014;20160602;   10;  11.1;   2.4;    3;   6.6;   6;    2.233;   0;   6.1;  18.4; 1004.12;   17.9;   90.25;   22.6;   14.2;   10.6;eor
       2014;20160603;   10;   9.3;   2.7;    3;   0.0;   6;    8.450;   0;   4.2;  16.6; 1004.93;   19.6;   75.13;   26.0;   13.9;    9.8;eor
       2014;20160604;   10;   8.6;   2.4;    3;   0.0;   6;   10.700;   0;   2.7;  16.1; 1006.36;   20.3;   70.13;   26.7;   12.6;    9.2;eor
       2014;20160605;   10;   6.2;   2.0;    3;   0.2;   6;   12.683;   0;   1.4;  16.2; 1009.71;   21.4;   66.50;   28.7;   13.4;   10.0;eor
       2014;20160606;   10;   7.7;   2.5;    3;   0.0;   6;   10.617;   0;   3.5;  16.6; 1013.68;   20.4;   71.46;   27.0;   13.6;   10.1;eor
       2014;20160607;   10;   8.2;   2.8;    3;   0.4;   6;   10.500;   0;   6.2;  14.8; 1014.60;   20.8;   62.21;   27.6;   14.4;   10.7;eor
       2014;20160608;   10;  11.3;   4.1;    3;   0.0;   6;   11.817;   0;   3.5;  13.5; 1012.38;   15.3;   78.46;   18.7;   11.6;    8.5;eor
       2014;20160609;   10;  10.5;   3.9;    3;   0.0;   6;    5.783;   0;   6.2;  13.6; 1010.37;   15.0;   80.63;   20.9;    9.7;    5.5;eor
       2014;20160610;   10;   9.8;   3.7;    3;   0.0;   0;    7.250;   0;   5.7;  11.0; 1006.02;   14.3;   69.29;   20.4;    8.4;    4.6;eor
       2014;20160611;   10;   6.3;   1.7;    3;   0.0;   6;   11.067;   0;   6.6;  10.6; 1004.66;   16.0;   61.50;   22.2;   10.1;    8.0;eor
       2014;20160612;   10;   7.0;   3.1;    3;   0.4;   6;    0.367;   0;   7.3;  13.7; 1001.47;   16.5;   72.79;   19.9;   13.3;   12.6;eor
       2014;20160613;   10;   7.7;   2.4;    3;   4.1;   6;    2.067;   0;   7.2;  15.1;  994.66;   15.5;   86.42;   20.2;   11.9;    9.0;eor
       2014;20160614;   10;  10.6;   2.8;    3;   2.3;   6;    3.350;   0;   6.9;  15.2;  991.88;   16.2;   83.17;   20.9;   13.4;   10.9;eor
       2014;20160615;   10;   9.9;   2.2;    3;   3.6;   6;    5.300;   0;   6.3;  14.2;  992.89;   15.6;   80.83;   21.1;   11.7;    8.2;eor
       2014;20160616;   10;   8.2;   2.6;    3;   0.0;   6;    6.767;   0;   5.4;  13.4;  995.92;   16.3;   73.67;   21.3;   11.2;    7.7;eor
       2014;20160617;   10;  11.8;   2.9;    3;  13.3;   6;    1.683;   0;   6.4;  14.9;  997.78;   15.4;   85.21;   19.7;   12.5;   10.0;eor
       2014;20160618;   10;  13.0;   2.8;    3;   3.0;   6;    3.367;   0;   6.3;  14.5; 1007.27;   15.0;   85.08;   19.3;   12.0;    9.4;eor
       2014;20160619;   10;   7.7;   3.1;    3;   0.1;   6;    1.900;   0;   6.1;  12.8; 1014.94;   14.0;   80.79;   16.6;    9.4;    4.6;eor
       2014;20160620;   10;  10.6;   4.2;    3;   7.9;   6;    9.617;   0;   4.9;  12.6; 1011.71;   16.3;   70.38;   22.6;    9.3;    4.3;eor
       2014;20160621;   10;   9.6;   3.6;    3;   0.0;   6;    5.167;   0;   6.5;  16.8; 1011.35;   18.7;   78.88;   23.3;   14.6;   14.2;eor
       2014;20160622;   10;   7.2;   2.7;    3;   0.0;   6;    8.600;   0;   4.3;  17.7; 1015.45;   21.2;   71.46;   26.0;   17.3;   13.3;eor
       2014;20160623;   10;  20.4;   4.5;    3;   1.9;   6;   13.417;   0;   2.5;  19.2; 1012.00;   25.8;   60.50;   32.4;   16.2;   13.0;eor
       2014;20160624;   10;  13.5;   3.3;    3;   5.6;   6;    7.017;   0;   5.8;  22.1; 1010.01;   23.1;   79.25;   28.9;   17.9;   16.1;eor
       2014;20160625;   10;  13.7;   4.3;    3;  24.0;   6;    0.250;   0;   7.8;  18.9; 1006.40;   17.4;   94.75;   20.9;   12.7;   11.7;eor
       2014;20160626;   10;  10.3;   4.0;    3;   0.0;   6;    9.883;   0;   3.8;  13.2; 1009.36;   16.2;   73.17;   21.2;   12.1;    7.7;eor
       2014;20160627;   10;  10.8;   4.1;    3;   5.9;   6;    9.450;   0;   4.0;  14.0; 1010.23;   16.8;   74.63;   22.3;   11.9;    8.9;eor
       2014;20160628;   10;   7.7;   3.0;    3;   2.4;   6;   11.117;   0;   5.3;  12.3; 1009.98;   16.6;   66.96;   21.1;   11.8;   10.9;eor
       2014;20160629;   10;  14.1;   4.6;    3;   0.4;   6;    5.767;   0;   6.2;  13.7; 1004.16;   17.6;   68.25;   21.1;   15.1;   12.1;eor
       2014;20160630;   10;   9.8;   3.6;    3;   0.2;   6;    1.050;   0;   7.1;  14.8; 1005.27;   18.1;   70.96;   22.3;   15.6;   14.3;eor
       2014;20160701;   10;  11.0;   4.2;    3;   3.3;   6;    2.500;   0;   6.6;  17.0; 1005.38;   20.0;   72.75;   23.1;   16.4;   14.1;eor
       2014;20160702;   10;  18.0;   4.3;    3;   2.0;   6;    3.117;   0;   6.2;  13.8; 1005.95;   15.4;   79.17;   20.3;   10.7;    7.9;eor
       2014;20160703;   10;  14.7;   3.8;    3;   0.0;   6;    8.683;   0;   3.6;  12.0; 1011.82;   14.3;   74.46;   19.8;    9.6;    6.1;eor
       2014;20160704;   10;   9.6;   2.2;    3;   0.0;   0;   12.917;   0;   3.8;  12.6; 1012.75;   17.3;   66.17;   22.8;    9.3;    5.5;eor
       2014;20160705;   10;  19.0;   5.6;    3;   0.6;   6;    5.400;   0;   5.7;  14.9; 1006.25;   17.8;   73.17;   21.3;   13.1;    9.9;eor
       2014;20160706;   10;  15.8;   7.2;    3;   0.0;   6;    6.600;   0;   5.4;  11.4; 1010.78;   15.3;   66.67;   19.8;    9.7;    5.6;eor
       2014;20160707;   10;   9.8;   2.6;    3;   0.0;   0;   12.300;   0;   3.9;  11.9; 1013.44;   15.8;   68.33;   22.4;    7.8;    3.9;eor
       2014;20160708;   10;  15.1;   3.8;    3;   0.1;   6;    1.300;   0;   6.5;  15.0; 1007.81;   18.6;   70.46;   23.0;   14.0;   11.1;eor
       2014;20160709;   10;  11.8;   4.5;    3;   0.0;   6;    8.067;   0;   5.2;  14.7; 1010.26;   18.8;   69.13;   22.9;   14.5;   13.2;eor
       2014;20160710;   10;  10.3;   3.7;    3;   0.0;   6;    5.950;   0;   6.4;  18.5; 1004.29;   24.0;   62.58;   29.3;   18.3;   15.5;eor
       2014;20160711;   10;  13.7;   4.7;    3;   0.0;   0;    7.867;   0;   6.1;  15.5; 1001.95;   21.2;   62.29;   23.9;   17.3;   13.8;eor
       2014;20160712;   10;  12.5;   4.2;    3;   0.0;   0;    9.650;   0;   4.1;  14.0; 1004.30;   18.9;   64.88;   24.0;   13.2;    9.4;eor
       2014;20160713;   10;-999;   3.6;    3;  12.1;   6;    4.733;   0;   6.3;  14.7; 1005.65;   16.3;   80.79;   22.1;   12.2;    9.3;eor
       2014;20160714;   10;  14.7;-999;    3;   1.3;   6;    3.700;   0;   7.0;  13.4; 1009.70;   14.8;   81.29;   19.4;   12.3;   11.1;eor
       2014;20160715;   10;  12.3;   5.3;    3;   0.0;   6;    2.933;   0;   6.5;  12.8; 1015.36;   14.9;   76.63;   19.5;   11.6;    7.3;eor
       2014;20160716;   10;   8.4;   3.1;    3;   5.7;   6;    0.750;   0;   6.8;  15.7; 1016.02;   17.3;   79.13;   21.0;   10.5;    7.0;eor
       2014;20160717;   10;  11.8;   3.9;    3;   0.1;   6;    7.650;   0;   6.5;  16.9; 1012.69;   19.9;   74.63;   24.8;   14.2;   11.0;eor
       2014;20160718;   10;  11.8;   3.8;    3;   0.0;   0;   11.417;   0;   3.9;  14.5; 1013.74;   19.5;   65.92;   25.5;   13.1;   10.3;eor
       2014;20160719;   10;   6.2;   1.7;    3;   0.0;   0;   12.867;   0;   1.8;  16.7; 1014.33;   20.9;   69.92;   27.7;   12.6;    9.8;eor
       2014;20160720;   10;  10.5;   3.3;    3;   0.0;   6;   14.133;   0;   1.7;  17.2; 1009.15;   24.7;   59.42;   31.6;   16.1;   13.3;eor
       2014;20160721;   10;  11.5;   2.5;    3;   0.1;   6;   11.183;   0;   5.6;  20.0; 1006.50;   23.7;   69.46;   30.1;   17.6;   14.1;eor
       2014;20160722;   10;   8.7;   2.1;    3;   0.0;   6;    4.983;   0;   6.3;  19.6; 1009.60;   20.8;   80.92;   27.4;   15.6;   13.1;eor
       2014;20160723;   10;   4.1;   1.6;    3;   0.0;   6;    0.000;   0;   7.6;  18.5; 1011.64;   19.5;   81.96;   22.5;   16.0;   13.2;eor
       2014;20160724;   10;   6.3;   1.7;    3;   0.0;   0;    7.550;   0;   5.8;  17.3; 1011.47;   23.2;   63.83;   29.6;   16.9;   15.6;eor
       2014;20160725;   10;   8.7;   2.9;    3;   0.0;   0;    7.117;   0;   6.1;  20.0; 1010.81;   23.1;   72.29;   28.3;   18.8;   15.8;eor
       2014;20160726;   10;   6.7;   2.0;    3;  13.7;   6;    7.817;   0;   6.0;  16.1; 1012.84;   20.5;   69.29;   25.8;   15.7;   13.0;eor
       2014;20160727;   10;  10.3;   2.9;    3;   0.0;   6;    7.450;   0;   5.8;  16.5; 1009.20;   19.6;   74.00;   25.2;   15.2;   14.1;eor
       2014;20160728;   10;   9.6;   2.5;    3;   5.5;   6;    1.750;   0;   7.1;  18.1; 1007.71;   19.2;   81.08;   21.9;   17.6;   15.5;eor
       2014;20160729;   10;  11.0;   3.4;    3;   0.1;   6;    4.950;   0;   6.3;  17.2; 1004.65;   19.4;   76.38;   23.4;   17.0;   16.0;eor
       2014;20160730;   10;   9.8;   3.5;    3;   2.7;   6;    6.783;   0;   6.1;  16.4; 1005.05;   19.2;   73.88;   22.9;   16.6;   15.2;eor
       2014;20160731;   10;  10.1;   2.6;    3;   7.6;   6;    0.700;   0;   6.6;  17.2; 1006.08;   16.9;   89.58;   22.0;   13.2;   11.7;eor
       2014;20160801;   10;  10.6;   3.9;    3;   0.3;   6;    7.017;   0;   4.8;  13.6; 1010.46;   15.7;   77.67;   20.4;   11.7;    7.4;eor
       2014;20160802;   10;   6.7;   1.9;    3;   1.1;   6;    0.000;   0;   7.3;  15.4; 1007.93;   15.4;   88.00;   17.8;   11.3;    7.4;eor
       2014;20160803;   10;  11.1;   4.5;    3;   1.4;   6;    0.000;   0;   7.8;  19.6; 1003.11;   18.9;   89.54;   20.8;   16.4;   16.1;eor
       2014;20160804;   10;  11.3;   4.3;    3;   0.0;   0;    2.967;   0;   7.0;  14.9; 1003.66;   18.1;   72.21;   21.7;   15.1;   12.5;eor
       2014;20160805;   10;  13.7;   3.4;    3;   2.8;   6;    5.000;   0;   6.2;  15.9; 1009.36;   17.2;   81.33;   22.6;   13.3;   11.3;eor
       2014;20160806;   10;  11.8;   2.9;    3;  11.4;   6;    3.417;   0;   5.6;  16.1; 1016.97;   16.3;   87.29;   20.2;   13.8;   11.4;eor
       2014;20160807;   10;  11.0;   3.3;    3;   0.0;   6;    7.750;   0;   5.4;  15.0; 1017.22;   19.2;   69.54;   25.5;   11.9;   10.1;eor
       2014;20160808;   10;  13.2;   4.5;    3;   0.2;   6;    4.283;   0;   5.9;  15.6; 1010.79;   18.6;   72.29;   21.8;   12.4;    9.4;eor
       2014;20160809;   10;  11.3;   3.6;    3;   0.4;   6;    4.750;   0;   5.8;  11.8; 1012.63;   14.0;   74.17;   19.0;    9.7;    6.1;eor
       2014;20160810;   10;  12.9;   3.6;    3;   0.8;   6;    5.550;   0;   5.1;  10.6; 1012.92;   12.0;   76.00;   16.5;    7.7;    3.4;eor
       2014;20160811;   10;  11.3;   3.9;    3;   0.9;   6;    1.900;   0;   6.1;  11.2; 1013.72;   12.2;   79.17;   15.2;    6.9;    3.3;eor
       2014;20160812;   10;  11.3;   3.3;    3;   0.3;   6;    0.000;   0;   7.6;  18.0; 1013.21;   17.0;   92.33;   19.8;   12.9;   12.6;eor
       2014;20160813;   10;  13.0;   4.7;    3;   0.0;   6;    7.017;   0;   5.2;  16.7; 1013.57;   18.7;   77.79;   22.2;   15.5;   13.0;eor
       2014;20160814;   10;   8.7;   3.0;    3;   0.0;   0;    6.417;   0;   6.2;  15.0; 1015.76;   17.4;   76.42;   22.5;   14.0;   11.4;eor
       2014;20160815;   10;   6.7;   2.0;    3;   0.0;   0;    7.300;   0;   5.3;  13.5; 1017.16;   15.6;   77.88;   20.6;   10.6;    7.2;eor
       2014;20160816;   10;   7.5;   2.3;    3;   0.0;   0;   11.483;   0;   2.8;  12.5; 1012.77;   15.2;   74.71;   21.8;    7.8;    5.3;eor
       2014;20160817;   10;   7.4;   2.1;    3;   0.0;   0;   13.200;   0;   1.6;  11.7; 1008.83;   15.1;   71.04;   21.8;    7.9;    4.3;eor
       2014;20160818;   10;   7.2;   1.6;    3;   0.0;   0;   12.533;   0;   1.2;  12.0; 1003.86;   16.3;   68.54;   24.1;    7.3;    3.6;eor
       2014;20160819;   10;   7.0;   2.4;    3;   0.5;   6;   12.483;   0;   3.0;  13.4; 1003.55;   19.0;   64.83;   26.4;   10.3;    6.4;eor
       2014;20160820;   10;   8.2;   2.6;    3;   0.0;   6;    1.767;   0;   6.3;  16.7; 1004.75;   19.0;   76.25;   23.1;   14.6;    9.4;eor
       2014;20160821;   10;  13.2;   4.1;    3;   0.1;   6;    6.167;   0;   5.1;  14.5; 1009.35;   17.6;   72.33;   21.7;   15.0;   10.0;eor
       2014;20160822;   10;   9.9;   3.7;    3;   1.2;   6;    2.233;   0;   5.5;  16.6; 1016.93;   17.1;   85.50;   19.8;   14.4;   11.1;eor
       2014;20160823;   10;   5.7;   2.2;    3;   0.0;   0;    2.550;   0;   5.7;  18.6; 1019.20;   19.8;   81.08;   24.8;   14.6;   10.9;eor
       2014;20160824;   10;   8.2;   3.1;    3;   0.0;   0;   12.950;   0;   0.5;  18.0; 1016.43;   23.6;   65.67;   31.3;   15.1;   13.8;eor
       2014;20160825;   10;  10.6;   3.7;    3;   0.0;   0;   12.950;   0;   0.5;  14.7; 1011.22;   25.0;   50.21;   33.2;   16.2;   12.4;eor
       2014;20160826;   10;   8.1;   3.1;    3;   0.0;   0;   12.550;   0;   1.8;  16.8; 1009.20;   26.1;   50.71;   34.0;   17.5;   13.1;eor
       2014;20160827;   10;   8.9;   2.9;    3;   0.0;   0;   10.800;   0;   2.9;  18.5; 1011.85;   22.7;   69.08;   29.7;   15.7;   12.8;eor
       2014;20160828;   10;  13.9;   3.7;    3;   0.5;   6;    7.833;   0;   4.8;  17.8; 1005.61;   24.4;   61.00;   34.4;   17.0;   13.5;eor
       2014;20160829;   10;  14.9;   4.2;    3;   0.7;   6;    2.167;   0;   4.5;  15.2; 1010.89;   17.1;   77.71;   21.0;    9.5;    5.0;eor
       2014;20160830;   10;   6.2;   1.7;    3;   0.0;   0;   12.633;   0;   1.2;  12.3; 1018.46;   15.8;   72.25;   23.0;    8.8;    4.2;eor
       2014;20160831;   10;  10.3;   2.6;    3;   0.0;   0;   11.250;   0;   2.0;  12.8; 1014.20;   19.0;   62.21;   27.3;   10.0;    7.2;eor
       2014;20160901;   10;  14.7;   2.9;    3;   7.9;   6;    7.383;   0;   3.7;  15.3; 1013.89;   17.8;   77.38;   25.6;   12.2;    7.6;eor
       2014;20160902;   10;   8.2;   2.1;    3;   0.0;   6;    9.533;   0;   5.6;  15.2; 1012.50;   18.6;   73.38;   24.8;   11.8;    9.6;eor
       2014;20160903;   10;  12.0;   3.1;    3;   0.1;   6;    5.367;   0;   6.9;  15.7; 1009.37;   18.8;   73.00;   23.0;   15.0;   10.8;eor
       2014;20160904;   10;  15.1;   4.4;    3;  13.4;   6;    1.700;   0;   7.0;  17.0; 1002.83;   17.8;   83.75;   20.6;   14.6;   13.9;eor
       2014;20160905;   10;   9.1;   3.7;    3;   0.1;   6;    1.250;   0;   5.8;  16.5; 1010.44;   16.5;   88.29;   20.7;   11.4;    8.5;eor
       2014;20160906;   10;   5.7;   1.6;    3;   0.0;   0;   10.350;   0;   2.6;  14.5; 1019.30;   16.8;   78.25;   24.4;    9.5;    7.1;eor
       2014;20160907;   10;   6.5;   2.6;    3;   0.0;   0;   12.133;   0;   3.7;  13.7; 1014.70;   19.1;   65.25;   25.5;   11.8;    8.6;eor
       2014;20160908;   10;   9.1;   2.9;    3;   0.0;   0;   11.233;   0;   2.2;  16.8; 1005.69;   21.2;   69.08;   29.0;   13.2;   11.7;eor
       2014;20160909;   10;   9.9;   2.5;    3;   0.0;   0;    9.333;   0;   2.8;  16.6; 1010.20;   18.9;   77.17;   24.2;   14.1;    9.9;eor
       2014;20160910;   10;   7.7;   2.2;    3;   0.0;   0;   10.033;   0;   1.3;  16.9; 1009.19;   20.1;   74.67;   28.8;   12.5;   10.8;eor
       2014;20160911;   10;   7.2;   1.9;    3;   0.0;   0;    9.600;   0;   5.5;  16.2; 1010.75;   20.2;   70.96;   26.2;   14.7;   11.2;eor
       2014;20160912;   10;   6.7;   2.7;    3;   0.0;   0;   11.617;   0;   1.4;  16.3; 1010.93;   22.1;   64.50;   30.8;   13.2;   10.3;eor
       2014;20160913;   10;   9.8;   3.6;    3;   0.0;   0;   11.417;   0;   0.2;  15.7; 1008.95;   23.6;   57.17;   32.0;   16.4;   13.9;eor
       2014;20160914;   10;  10.8;   3.9;    3;   0.0;   0;   11.250;   0;   0.7;  14.8; 1008.37;   22.3;   57.29;   30.4;   15.5;   11.4;eor
       2014;20160915;   10;  12.2;   5.0;    3;   0.0;   0;   11.333;   0;   0.8;  12.7; 1006.69;   20.7;   54.42;   27.6;   14.9;   11.0;eor
       2014;20160916;   10;   7.5;   2.0;    3;   1.2;   6;    0.767;   0;   6.3;  15.5; 1005.75;   17.8;   76.08;   22.3;   14.0;   10.8;eor
       2014;20160917;   10;   7.0;   2.4;    3;   3.9;   6;    0.000;   0;   7.6;  17.3; 1007.74;   16.6;   91.67;   19.1;   14.4;   13.2;eor
       2014;20160918;   10;  10.8;   4.3;    3;   0.0;   0;    9.033;   0;   4.2;  12.6; 1009.61;   15.4;   73.38;   20.5;   11.5;    9.7;eor
       2014;20160919;   10;   4.1;   1.6;    3;   0.0;   0;    0.000;   0;   6.9;  12.1; 1012.14;   12.8;   81.88;   16.4;    9.8;    7.2;eor
       2014;20160920;   10;   7.2;   1.7;    3;   0.0;   0;    5.100;   0;   6.3;  11.1; 1013.21;   13.7;   71.79;   18.4;   10.7;    7.3;eor
       2014;20160921;   10;   6.2;   1.6;    3;   0.0;   0;    5.583;   0;   4.9;  13.0; 1013.53;   14.4;   80.54;   20.2;    6.0;    3.7;eor
       2014;20160922;   10;   3.6;   1.4;    3;   0.0;   0;    6.783;   0;   5.0;  12.8; 1014.44;   15.0;   77.63;   21.8;    9.6;    7.1;eor
       2014;20160923;   10;   8.2;   2.3;    3;   0.0;   0;    4.117;   0;   4.5;  12.8; 1016.20;   15.4;   75.25;   21.7;    9.4;    4.4;eor
       2014;20160924;   10;   7.7;   1.6;    3;   0.0;   0;    8.800;   0;   5.0;  11.7; 1017.22;   14.7;   73.46;   22.4;    6.4;    2.0;eor
       2014;20160925;   10;  10.8;   3.6;    3;   0.0;   0;   10.650;   0;   3.8;  12.2; 1012.08;   17.5;   64.21;   24.9;    9.3;    6.5;eor
       2014;20160926;   10;   5.7;   2.3;    3;   0.0;   6;    1.333;   0;   5.6;  14.5; 1015.59;   15.9;   80.88;   20.1;   12.4;   10.6;eor
       2014;20160927;   10;   5.7;   1.3;    3;   0.0;   0;    9.017;   0;   2.4;  12.8; 1018.30;   15.3;   76.46;   22.0;    8.3;    4.9;eor
       2014;20160928;   10;  14.1;   5.4;    3;   0.0;   0;    1.967;   0;   5.5;  13.1; 1014.66;   18.0;   63.25;   20.8;   14.0;   10.3;eor
       2014;20160929;   10;  15.6;   6.0;    3;   1.6;   6;    6.583;   0;   6.7;  13.9; 1007.18;   19.5;   62.71;   24.2;   13.2;   12.8;eor
       2014;20160930;   10;  10.8;   3.3;    3;   0.1;   6;    3.400;   0;   6.2;  12.7; 1006.07;   14.4;   77.38;   18.2;    9.2;    3.7;eor
       2014;20161001;   10;  10.3;   2.1;    3;   0.3;   6;    0.000;   0;   6.8;  12.7; 1003.02;   12.4;   87.79;   14.0;    9.7;    4.8;eor
       2014;20161002;   10;  14.9;   3.5;    3;   4.4;   6;    1.900;   0;   6.1;  11.9; 1003.97;   12.6;   81.96;   16.9;   10.8;    6.2;eor
       2014;20161003;   10;   7.5;   3.0;    3;   0.0;   6;    1.633;   0;   6.5;  12.5; 1015.93;   11.6;   91.75;   15.6;    8.7;    5.3;eor
       2014;20161004;   10;  11.1;   4.8;    3;   0.0;   0;    8.017;   0;   2.9;  10.6; 1027.10;   12.1;   75.33;   16.5;    7.4;    5.3;eor
       2014;20161005;   10;  11.7;   4.0;    3;   0.0;   6;    5.517;   0;   2.4;   8.1; 1026.33;    8.5;   73.83;   13.6;    3.5;    0.9;eor
       2014;20161006;   10;   9.6;   4.5;    3;   0.0;   6;    0.000;   0;   7.5;  10.2; 1017.05;    9.6;   84.63;   12.0;    7.3;    5.9;eor
       2014;20161007;   10;   9.9;   4.1;    3;   0.6;   6;    1.267;   0;   7.5;  11.7; 1014.38;   11.4;   86.96;   14.9;    6.3;    3.4;eor
       2014;20161008;   10;   9.8;   3.0;    3;   1.8;   6;    1.800;   0;   4.8;   9.4; 1016.79;    7.7;   89.71;   12.1;    2.8;   -0.7;eor
       2014;20161009;   10;   6.7;   1.9;    3;   1.5;   6;    0.033;   0;   5.7;   9.1; 1017.57;    5.9;   96.71;   10.7;    0.3;   -1.4;eor
       2014;20161010;   10;   3.1;   1.4;    3;   0.4;   6;    1.900;   0;   6.0;   9.7; 1016.81;    7.9;   91.42;   12.2;    3.6;    0.6;eor
       2014;20161011;   10;   9.6;   2.4;    3;   1.4;   6;    0.000;   0;   7.5;  10.2; 1014.18;    8.0;   95.13;   11.3;    5.5;    5.3;eor
       2014;20161012;   10;   8.7;   4.5;    3;   0.0;   6;    0.033;   0;   8.0;   9.4; 1015.19;    7.5;   90.83;    9.2;    6.4;    6.0;eor
       2014;20161013;   10;  10.8;   5.7;    3;   0.0;   6;    0.000;   0;   7.8;   9.2; 1013.49;    7.6;   87.79;    9.1;    6.4;    4.8;eor
       2014;20161014;   10;  13.0;   6.6;    3;   0.0;   0;    0.400;   0;   7.5;   8.8; 1005.93;    8.2;   81.29;   10.6;    6.2;    6.0;eor
       2014;20161015;   10;   9.9;   3.1;    3;   0.0;   6;    0.300;   0;   7.5;  11.4; 1005.56;   11.0;   86.42;   14.4;    7.7;    6.7;eor
       2014;20161016;   10;   8.6;   2.7;    3;   0.0;   0;    9.250;   0;   2.1;  11.6; 1014.63;   11.9;   84.63;   17.6;    5.8;    2.7;eor
       2014;20161017;   10;   8.7;   3.1;    3;   0.7;   6;    2.033;   0;   7.0;  13.1; 1014.56;   12.6;   90.00;   17.4;    9.3;    7.9;eor
       2014;20161018;   10;   9.6;   3.0;    3;   2.5;   6;    4.233;   0;   5.9;  12.3; 1011.92;   12.1;   87.96;   16.2;    8.0;    3.5;eor
       2014;20161019;   10;   9.1;   3.9;    3;  29.3;   6;    0.150;   0;   6.6;   9.6; 1005.40;    7.5;   92.13;    9.6;    6.5;    2.6;eor
