STATIONS_ID; MESS_DATUM; QUALITAETS_NIVEAU; LUFTTEMPERATUR;DAMPFDRUCK;BEDECKUNGSGRAD;LUFTDRUCK_STATIONSHOEHE;REL_FEUCHTE; WINDGESCHWINDIGKEIT; LUFTTEMPERATUR_MAXIMUM;LUFTTEMPERATUR_MINIMUM;LUFTTEMP_AM_ERDB_MINIMUM; WINDSPITZE_MAXIMUM; NIEDERSCHLAGSHOEHE;NIEDERSCHLAGSHOEHE_IND;SONNENSCHEINDAUER; SCHNEEHOEHE;eor
     2014;20160512;   3;   18.3;  11.4;   4.0;  996.24;   56.13;   6.1;   24.6;   10.5;    7.3;  13.9;   0.0;   0;   11.683;   0;eor
     2014;20160513;   3;   15.6;   8.5;   4.8;  996.19;   50.50;   4.2;   22.4;    7.4;    4.0;  12.9;   0.1;   6;   12.083;   0;eor
     2014;20160514;   3;    8.6;   7.2;   6.2; 1002.04;   65.46;   7.0;   12.7;    5.3;    4.2;  14.7;   4.4;   6;    5.417;   0;eor
     2014;20160515;   3;    7.0;   8.0;   5.7; 1008.03;   80.71;   6.0;   11.5;    4.7;    3.2;  17.8;   3.7;   6;    4.483;   0;eor
     2014;20160516;   3;    8.0;   7.6;   5.2; 1010.28;   72.25;   4.2;   12.6;    4.3;    1.4;  11.3;   0.0;   6;    4.750;   0;eor
     2014;20160517;   3;   10.3;   9.1;   6.1; 1008.42;   73.29;   3.8;   15.1;    6.0;    3.4;  11.8;   0.0;   0;    2.400;   0;eor
     2014;20160518;   3;   13.4;  10.0;   5.7; 1003.28;   66.33;   3.0;   18.0;    6.4;    0.6;   8.7;   0.0;   6;    1.600;   0;eor
     2014;20160519;   3;   15.0;  11.1;   5.9; 1003.28;   66.29;   2.5;   21.3;    8.7;    6.7;   7.5;   0.0;   0;    5.067;   0;eor
     2014;20160520;   3;   14.5;  12.3;   7.1; 1009.67;   74.42;   3.6;   17.2;   10.9;    6.4;  14.1;   0.6;   6;    2.800;   0;eor
     2014;20160521;   3;   18.0;  13.2;   6.7; 1008.68;   65.79;   3.7;   22.8;   12.7;    8.2;   9.3;   0.0;   0;    7.883;   0;eor
     2014;20160522;   3;   19.5;  14.0;   6.9; 1001.80;   64.29;   4.2;   27.3;   12.1;    6.8;  17.0;   7.4;   6;   10.767;   0;eor
     2014;20160523;   3;   17.0;  15.4;   6.6; 1002.43;   80.21;   3.8;   21.4;   12.2;   12.2;   9.3;   0.9;   6;    6.833;   0;eor
     2014;20160524;   3;   11.7;  12.1;   7.7; 1006.32;   88.38;   5.5;   14.0;   10.2;   10.2;  10.8;   3.9;   6;    0.017;   0;eor
     2014;20160525;   3;   12.0;  11.3;   7.9; 1008.36;   81.04;   2.2;   14.3;    9.7;    5.2;   5.7;   0.0;   0;    0.000;   0;eor
     2014;20160526;   3;   14.1;  12.1;   4.5; 1009.66;   76.58;   2.1;   19.7;    7.0;    4.2;   6.7;   0.0;   0;    8.900;   0;eor
     2014;20160527;   3;   15.7;  13.5;   5.4; 1009.70;   77.54;   2.3;   21.9;    9.5;    5.5;   6.9;   0.0;   0;    5.350;   0;eor
     2014;20160528;   3;   18.1;  13.8;   5.4; 1007.05;   68.75;   3.4;   23.4;   12.0;   10.6;   8.9;   1.9;   6;    8.200;   0;eor
     2014;20160529;   3;   16.2;  16.9;   7.8; 1001.52;   91.33;   2.9;   19.3;   14.3;   13.4;   7.5;   7.1;   6;    0.350;   0;eor
     2014;20160530;   3;   19.3;  19.3;   6.7;  997.42;   86.54;   3.7;   25.8;   14.3;   11.6;  11.0;   6.4;   8;    7.500;   0;eor
     2014;20160531;   3;   19.2;  16.8;   4.5; 1003.20;   77.92;   2.2;   25.9;   13.7;    9.8;  10.5;  25.7;   6;   11.467;   0;eor
     2014;20160601;   3;   17.7;  19.2;   6.8; 1004.17;   94.42;   2.7;   23.4;   14.4;   12.2;  15.4;  24.3;   6;    0.567;   0;eor
     2014;20160602;   3;   17.9;  18.4;   6.1; 1004.12;   90.25;   2.4;   22.6;   14.2;   10.6;  11.1;   6.6;   6;    2.233;   0;eor
     2014;20160603;   3;   19.6;  16.6;   4.2; 1004.93;   75.13;   2.7;   26.0;   13.9;    9.8;   9.3;   0.0;   6;    8.450;   0;eor
     2014;20160604;   3;   20.3;  16.1;   2.7; 1006.36;   70.13;   2.4;   26.7;   12.6;    9.2;   8.6;   0.0;   6;   10.700;   0;eor
     2014;20160605;   3;   21.4;  16.2;   1.4; 1009.71;   66.50;   2.0;   28.7;   13.4;   10.0;   6.2;   0.2;   6;   12.683;   0;eor
     2014;20160606;   3;   20.4;  16.6;   3.5; 1013.68;   71.46;   2.5;   27.0;   13.6;   10.1;   7.7;   0.0;   6;   10.617;   0;eor
     2014;20160607;   3;   20.8;  14.8;   6.2; 1014.60;   62.21;   2.8;   27.6;   14.4;   10.7;   8.2;   0.4;   6;   10.500;   0;eor
     2014;20160608;   3;   15.3;  13.5;   3.5; 1012.38;   78.46;   4.1;   18.7;   11.6;    8.5;  11.3;   0.0;   6;   11.817;   0;eor
     2014;20160609;   3;   15.0;  13.6;   6.2; 1010.37;   80.63;   3.9;   20.9;    9.7;    5.5;  10.5;   0.0;   6;    5.783;   0;eor
     2014;20160610;   3;   14.3;  11.0;   5.7; 1006.02;   69.29;   3.7;   20.4;    8.4;    4.6;   9.8;   0.0;   0;    7.250;   0;eor
     2014;20160611;   3;   16.0;  10.6;   6.6; 1004.66;   61.50;   1.7;   22.2;   10.1;    8.0;   6.3;   0.0;   6;   11.067;   0;eor
     2014;20160612;   3;   16.5;  13.7;   7.3; 1001.47;   72.79;   3.1;   19.9;   13.3;   12.6;   7.0;   0.4;   6;    0.367;   0;eor
     2014;20160613;   3;   15.5;  15.1;   7.2;  994.66;   86.42;   2.4;   20.2;   11.9;    9.0;   7.7;   4.1;   6;    2.067;   0;eor
     2014;20160614;   3;   16.2;  15.2;   6.9;  991.88;   83.17;   2.8;   20.9;   13.4;   10.9;  10.6;   2.3;   6;    3.350;   0;eor
     2014;20160615;   3;   15.6;  14.2;   6.3;  992.89;   80.83;   2.2;   21.1;   11.7;    8.2;   9.9;   3.6;   6;    5.300;   0;eor
     2014;20160616;   3;   16.3;  13.4;   5.4;  995.92;   73.67;   2.6;   21.3;   11.2;    7.7;   8.2;   0.0;   6;    6.767;   0;eor
     2014;20160617;   3;   15.4;  14.9;   6.4;  997.78;   85.21;   2.9;   19.7;   12.5;   10.0;  11.8;  13.3;   6;    1.683;   0;eor
     2014;20160618;   3;   15.0;  14.5;   6.3; 1007.27;   85.08;   2.8;   19.3;   12.0;    9.4;  13.0;   3.0;   6;    3.367;   0;eor
     2014;20160619;   3;   14.0;  12.8;   6.1; 1014.94;   80.79;   3.1;   16.6;    9.4;    4.6;   7.7;   0.1;   6;    1.900;   0;eor
     2014;20160620;   3;   16.3;  12.6;   4.9; 1011.71;   70.38;   4.2;   22.6;    9.3;    4.3;  10.6;   7.9;   6;    9.617;   0;eor
     2014;20160621;   3;   18.7;  16.8;   6.5; 1011.35;   78.88;   3.6;   23.3;   14.6;   14.2;   9.6;   0.0;   6;    5.167;   0;eor
     2014;20160622;   3;   21.2;  17.7;   4.3; 1015.45;   71.46;   2.7;   26.0;   17.3;   13.3;   7.2;   0.0;   6;    8.600;   0;eor
     2014;20160623;   3;   25.8;  19.2;   2.5; 1012.00;   60.50;   4.5;   32.4;   16.2;   13.0;  20.4;   1.9;   6;   13.417;   0;eor
     2014;20160624;   3;   23.1;  22.1;   5.8; 1010.01;   79.25;   3.3;   28.9;   17.9;   16.1;  13.5;   5.6;   6;    7.017;   0;eor
     2014;20160625;   3;   17.4;  18.9;   7.8; 1006.40;   94.75;   4.3;   20.9;   12.7;   11.7;  13.7;  24.0;   6;    0.250;   0;eor
     2014;20160626;   3;   16.2;  13.2;   3.8; 1009.36;   73.17;   4.0;   21.2;   12.1;    7.7;  10.3;   0.0;   6;    9.883;   0;eor
     2014;20160627;   3;   16.8;  14.0;   4.0; 1010.23;   74.63;   4.1;   22.3;   11.9;    8.9;  10.8;   5.9;   6;    9.450;   0;eor
     2014;20160628;   3;   16.6;  12.3;   5.3; 1009.98;   66.96;   3.0;   21.1;   11.8;   10.9;   7.7;   2.4;   6;   11.117;   0;eor
     2014;20160629;   3;   17.6;  13.7;   6.2; 1004.16;   68.25;   4.6;   21.1;   15.1;   12.1;  14.1;   0.4;   6;    5.767;   0;eor
     2014;20160630;   3;   18.1;  14.8;   7.1; 1005.27;   70.96;   3.6;   22.3;   15.6;   14.3;   9.8;   0.2;   6;    1.050;   0;eor
     2014;20160701;   3;   20.0;  17.0;   6.6; 1005.38;   72.75;   4.2;   23.1;   16.4;   14.1;  11.0;   3.3;   6;    2.500;   0;eor
     2014;20160702;   3;   15.4;  13.8;   6.2; 1005.95;   79.17;   4.3;   20.3;   10.7;    7.9;  18.0;   2.0;   6;    3.117;   0;eor
     2014;20160703;   3;   14.3;  12.0;   3.6; 1011.82;   74.46;   3.8;   19.8;    9.6;    6.1;  14.7;   0.0;   6;    8.683;   0;eor
     2014;20160704;   3;   17.3;  12.6;   3.8; 1012.75;   66.17;   2.2;   22.8;    9.3;    5.5;   9.6;   0.0;   0;   12.917;   0;eor
     2014;20160705;   3;   17.8;  14.9;   5.7; 1006.25;   73.17;   5.6;   21.3;   13.1;    9.9;  19.0;   0.6;   6;    5.400;   0;eor
     2014;20160706;   3;   15.3;  11.4;   5.4; 1010.78;   66.67;   7.2;   19.8;    9.7;    5.6;  15.8;   0.0;   6;    6.600;   0;eor
     2014;20160707;   3;   15.8;  11.9;   3.9; 1013.44;   68.33;   2.6;   22.4;    7.8;    3.9;   9.8;   0.0;   0;   12.300;   0;eor
     2014;20160708;   3;   18.6;  15.0;   6.5; 1007.81;   70.46;   3.8;   23.0;   14.0;   11.1;  15.1;   0.1;   6;    1.300;   0;eor
     2014;20160709;   3;   18.8;  14.7;   5.2; 1010.26;   69.13;   4.5;   22.9;   14.5;   13.2;  11.8;   0.0;   6;    8.067;   0;eor
     2014;20160710;   3;   24.0;  18.5;   6.4; 1004.29;   62.58;   3.7;   29.3;   18.3;   15.5;  10.3;   0.0;   6;    5.950;   0;eor
     2014;20160711;   3;   21.2;  15.5;   6.1; 1001.95;   62.29;   4.7;   23.9;   17.3;   13.8;  13.7;   0.0;   0;    7.867;   0;eor
     2014;20160712;   3;   18.9;  14.0;   4.1; 1004.30;   64.88;   4.2;   24.0;   13.2;    9.4;  12.5;   0.0;   0;    9.650;   0;eor
     2014;20160713;   3;   16.3;  14.7;   6.3; 1005.65;   80.79;   3.6;   22.1;   12.2;    9.3;  -999;  12.1;   6;    4.733;   0;eor
     2014;20160714;   3;   14.8;  13.4;   7.0; 1009.70;   81.29;  -999;   19.4;   12.3;   11.1;  14.7;   1.3;   6;    3.700;   0;eor
     2014;20160715;   3;   14.9;  12.8;   6.5; 1015.36;   76.63;   5.3;   19.5;   11.6;    7.3;  12.3;   0.0;   6;    2.933;   0;eor
     2014;20160716;   3;   17.3;  15.7;   6.8; 1016.02;   79.13;   3.1;   21.0;   10.5;    7.0;   8.4;   5.7;   6;    0.750;   0;eor
     2014;20160717;   3;   19.9;  16.9;   6.5; 1012.69;   74.63;   3.9;   24.8;   14.2;   11.0;  11.8;   0.1;   6;    7.650;   0;eor
